26,26
26,28
26,29
27,25
27,26
27,27
27,28
27,29
28,25
28,26
28,27
28,28
28,29
28,30
29,23
29,24
29,25
29,26
29,27
29,28
29,29
29,30
30,21
30,22
30,23
30,24
30,25
30,26
30,27
30,28
30,29
30,30
31,20
31,21
31,22
31,23
31,24
31,25
31,26
31,27
31,28
31,29
31,30
32,20
32,21
32,22
32,23
32,24
32,25
32,26
32,27
32,28
32,29
33,20
33,21
33,22
33,23
33,24
33,25
33,26
33,27
33,28
34,20
34,21
34,22
34,23
34,24
34,25
34,26
34,27
35,20
35,21
35,22
35,23
35,24
35,25
35,26
36,22
36,23
36,24
